Ticker,Entry,Result,PnL%,RS,ATR_Risk,FVG_Gap,BO_Strength,DaysFVGBO
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-09-15,Loss,-20.101485789768496,66.33333333333333,3.067064691213144,9.045644276636459,5.458432899810162,4
AAOI,2025-11-26,Running,4.732111874315794,27.90196078431373,2.0286117894838944,2.884617324411588,3.648154097069134,1
AAOI,2025-11-28,Running,0.0,35.58823529411765,1.89738321388931,0.9739332067265426,8.552900704605658,2
AAOI,2025-11-26,Running,4.732111874315794,27.90196078431373,2.0286117894838944,2.884617324411588,8.994035348228536,1
AAOI,2025-11-28,Running,0.0,35.58823529411765,1.89738321388931,0.9739332067265426,14.151755037238022,2
AAON,2019-10-14,Win,8.68759072661695,37.509803921568626,1.3685145548938342,0.41566896614256477,1.981715229322778,3
AAON,2019-10-21,Win,12.493359984787123,37.509803921568626,2.3064665808632903,0.7186469907859069,0.4184109620052334,7
AAON,2019-10-29,Loss,-5.5302803706011225,50.96078431372548,2.3217836967038674,0.5427945317480133,2.2217517297192346,1
AAON,2019-10-30,Loss,-4.50626889399609,50.96078431372548,1.8204181117315787,1.7772143750536509,0.28274671198489365,1
AAON,2019-10-14,Win,8.68759072661695,37.509803921568626,1.3685145548938342,0.41566896614256477,1.981715229322778,3
AAON,2019-10-21,Win,12.493359984787123,37.509803921568626,2.3064665808632903,0.7186469907859069,0.4184109620052334,7
AAON,2019-10-29,Loss,-5.5302803706011225,50.96078431372548,2.3217836967038674,0.5427945317480133,2.2217517297192346,1
AAON,2019-10-30,Loss,-4.50626889399609,50.96078431372548,1.8204181117315787,1.7772143750536509,0.28274671198489365,1
AAON,2020-05-08,Loss,-5.924797953489108,8.686274509803923,1.3906933639872903,1.809289106376089,1.9583267581658514,1
AAON,2020-05-21,Win,25.609584747217067,12.529411764705882,3.2852932447959673,6.792531420047958,1.7885196101201206,3
AAON,2020-05-21,Win,18.83530163297197,12.529411764705882,2.416262888652326,4.219772979580798,1.0536643462003559,2
AAON,2020-05-27,Loss,-7.543469647287059,43.27450980392157,1.9946265308245665,1.850784119315886,4.4452930155112425,1
AAON,2020-06-04,Loss,-8.284407532385837,24.058823529411764,2.5260180202016014,3.267490642494334,1.254586154966475,8
AAON,2020-05-21,Win,25.609584747217067,12.529411764705882,3.2852932447959673,6.792531420047958,2.8395625314933337,3
AAON,2020-05-21,Win,18.83530163297197,12.529411764705882,2.416262888652326,4.219772979580798,1.0536643462003559,2
AAON,2020-05-27,Loss,-7.543469647287059,43.27450980392157,1.9946265308245665,1.850784119315886,4.4452930155112425,1
AAON,2020-06-04,Loss,-8.284407532385837,24.058823529411764,2.5260180202016014,3.267490642494334,1.254586154966475,8
AAON,2020-05-20,Win,20.55076918332878,12.529411764705882,2.545794163305121,6.792531420047958,0.659997210308183,2
AAON,2020-05-21,Win,18.83530163297197,12.529411764705882,2.416262888652326,4.219772979580798,1.0536643462003559,2
AAON,2020-05-27,Loss,-7.543469647287059,43.27450980392157,1.9946265308245665,1.850784119315886,4.4452930155112425,1
AAON,2020-06-04,Loss,-8.284407532385837,24.058823529411764,2.5260180202016014,3.267490642494334,1.254586154966475,8
AAON,2021-05-17,Loss,-4.960054913725116,14.450980392156865,1.811278018990162,0.36461729744617777,1.540991006567638,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.142019917504622,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.766713103595019,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.766713103595019,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2021-10-18,Win,12.382206100253102,50.96078431372548,2.3129781993256313,2.6245906504506937,1.766713103595019,3
AAON,2021-11-01,Win,8.704668578566919,62.490196078431374,2.0933704738549017,0.2968142831899178,0.8767187353440731,3
AAON,2022-10-27,Win,16.7603289444255,72.09803921568627,2.6433113710799585,3.608953048381204,1.7733461613167467,1
